AllTrace
Swept SA
A.27.05,N9030B
550 B1X B1Y B25 B40 DP2 DP4 EP1 FS1 FS2 FSA LFE MPB NF2 NUL P50 PFR RTL RTS RT1 ESC FT1 RCL ,01
Segment,0
Number of Points,1001
Sweep Time,0.015
Start Frequency,1000000000
Stop Frequency,10000000000
Average Count,0
Average Type,LogPower(Video)
RBW,6000000
RBW Filter,Gaussian
RBW Filter BW,3dB
VBW,6000000
Sweep Type,Swept
X Axis Scale,Lin
PreAmp State,Off
PreAmp Band,Low
Trigger Source,Free
Trigger Level,1.2
Trigger Slope,Positive
Trigger Delay,0
Phase Noise Optimization,Fast
Swept If Gain,Low
FFT If Gain,Autorange
RF Coupling,DC
FFT Width,411900
Ext Ref,10000000
Input,RF
RF Calibrator,Off
Attenuation,10
Ref Level Offset,0
External Gain,0
Trace Type,Maxhold,Maxhold,Maxhold,Clearwrite,Clearwrite,Clearwrite
1432000000,93.320477825953,93.3035739486947,93.3199437683358,-893.01029995664,-893.01029995664,-893.01029995664
1441000000,93.2835135867562,93.2607303073372,93.2528472354378,-893.01029995664,-893.01029995664,-893.01029995664
1450000000,93.2714011465706,93.259641388575,93.2613131796517,-893.01029995664,-893.01029995664,-893.01029995664
1459000000,93.2440117975106,93.2278432031502,93.250092424952,-893.01029995664,-893.01029995664,-893.01029995664
1468000000,93.2131682400765,93.210228062159,93.1825018887581,-893.01029995664,-893.01029995664,-893.01029995664
1477000000,93.183794294764,93.1727698196663,93.1678269256844,-893.01029995664,-893.01029995664,-893.01029995664
1486000000,93.1580948565926,93.1426615451302,93.1450676654305,-893.01029995664,-893.01029995664,-893.01029995664
1495000000,93.1191670019784,93.1132875998177,93.1355368216195,-893.01029995664,-893.01029995664,-893.01029995664
1504000000,93.1162508432259,93.1059616510262,93.0826452676644,-893.01029995664,-893.01029995664,-893.01029995664
1513000000,93.0552749920907,93.0545397091927,93.0591507245125,-893.01029995664,-893.01029995664,-893.01029995664
1522000000,93.0673734817757,93.0504696045174,93.0543453369393,-893.01029995664,-893.01029995664,-893.01029995664
1531000000,93.0298494357552,93.016620065638,93.0329898852791,-893.01029995664,-893.01029995664,-893.01029995664
1540000000,93.0142064932503,93.0075918081917,93.0004440191903,-893.01029995664,-893.01029995664,-893.01029995664
1549000000,93.0072944391121,92.9940660226693,93.0074956643929,-893.01029995664,-893.01029995664,-893.01029995664
1558000000,93.0188912961068,93.004192313868,93.011742553431,-893.01029995664,-893.01029995664,-893.01029995664
1567000000,93.0252171951546,93.0252171951546,93.009249826075,-893.01029995664,-893.01029995664,-893.01029995664
1576000000,93.0315440478768,93.0227244677987,93.0133717837777,-893.01029995664,-893.01029995664,-893.01029995664
1585000000,93.0084729361214,92.9974484610238,93.0189633536019,-893.01029995664,-893.01029995664,-893.01029995664
1594000000,93.0000998529305,92.9868714364876,92.9878079446663,-893.01029995664,-893.01029995664,-893.01029995664
1603000000,92.9454354184212,92.9718932049813,92.9037445920052,-893.01029995664,-893.01029995664,-893.01029995664
1612000000,92.9097033264412,92.9148483993783,92.8783026458993,-893.01029995664,-893.01029995664,-893.01029995664
1621000000,92.8732369052376,92.8372252093758,92.8565352069344,-893.01029995664,-893.01029995664,-893.01029995664
1630000000,92.8364099951424,92.8364099951424,92.8454308005013,-893.01029995664,-893.01029995664,-893.01029995664
1639000000,92.8110796289315,92.8007913904061,92.8083416299691,-893.01029995664,-893.01029995664,-893.01029995664
1648000000,92.7687748135628,92.7834737958016,92.7461927594246,-893.01029995664,-893.01029995664,-893.01029995664
1657000000,92.7443418548836,92.7254352615609,92.7342538879647,-893.01029995664,-893.01029995664,-893.01029995664
1666000000,92.7346078784432,92.7316686542,92.739218893763,-893.01029995664,-893.01029995664,-893.01029995664
1675000000,92.760151268641,92.7441838995614,92.750063301722,-893.01029995664,-893.01029995664,-893.01029995664
1684000000,92.7676282525887,92.7692990899911,92.7692990899911,-893.01029995664,-893.01029995664,-893.01029995664
1693000000,92.7664401516976,92.7693803296151,92.7651717648568,-893.01029995664,-893.01029995664,-893.01029995664
1702000000,92.7659873337044,92.758104261805,92.7669238418831,-893.01029995664,-893.01029995664,-893.01029995664
1711000000,92.749794121119,92.7433806613411,92.7426463321175,-893.01029995664,-893.01029995664,-893.01029995664
1720000000,92.7294686377205,92.7421639502205,92.712765985743,-893.01029995664,-893.01029995664,-893.01029995664
1729000000,92.7084078714242,92.7135529443612,92.7005247995247,-893.01029995664,-893.01029995664,-893.01029995664
1738000000,92.683673551661,92.6777941495003,92.6706454068245,-893.01029995664,-893.01029995664,-893.01029995664
1747000000,92.6449745788827,92.6525248184456,92.6503199234261,-893.01029995664,-893.01029995664,-893.01029995664
1756000000,92.6248350619759,92.6228313922371,92.597108888575,-893.01029995664,-893.01029995664,-893.01029995664
1765000000,92.5908005102791,92.5908005102791,92.5865919455208,-893.01029995664,-893.01029995664,-893.01029995664
1774000000,92.5663198678841,92.5532917230477,92.5606416910042,-893.01029995664,-893.01029995664,-893.01029995664
1783000000,92.529466254908,92.5237871243538,92.5237871243538,-893.01029995664,-893.01029995664,-893.01029995664
1792000000,92.5137699066414,92.523525041224,92.5117662369027,-893.01029995664,-893.01029995664,-893.01029995664
1801000000,92.5073442264046,92.5073442264046,92.5148944659676,-893.01029995664,-893.01029995664,-893.01029995664
1810000000,92.4768277792611,92.4643336920418,92.4696790365853,-893.01029995664,-893.01029995664,-893.01029995664
1819000000,92.41691336764,92.4215243829598,92.4009459985604,-893.01029995664,-893.01029995664,-893.01029995664
1828000000,92.4128547070565,92.4027667401375,92.395416772181,-893.01029995664,-893.01029995664,-893.01029995664
1837000000,92.3895375473275,92.39929268191,92.3934132797494,-893.01029995664,-893.01029995664,-893.01029995664
1846000000,92.4142541018929,92.4142541018929,92.4195994464364,-893.01029995664,-893.01029995664,-893.01029995664
1855000000,92.4132481527962,92.4002200079598,92.4002200079598,-893.01029995664,-893.01029995664,-893.01029995664
1864000000,92.4100363550057,92.4050934610238,92.3992140588631,-893.01029995664,-893.01029995664,-893.01029995664
1873000000,92.3913921994271,92.3960022610726,92.3688101452889,-893.01029995664,-893.01029995664,-893.01029995664
1882000000,92.369018223597,92.3513800171151,92.3824478653206,-893.01029995664,-893.01029995664,-893.01029995664
1891000000,92.3128221881356,92.296119536158,92.2814205539193,-893.01029995664,-893.01029995664,-893.01029995664
1900000000,92.2963123556771,92.2979831930794,92.2803449865975,-893.01029995664,-893.01029995664,-893.01029995664
1909000000,92.295235834681,92.3027870279183,92.291028223597,-893.01029995664,-893.01029995664,-893.01029995664
1918000000,92.2794374432625,92.2612651791634,92.284782787806,-893.01029995664,-893.01029995664,-893.01029995664
1927000000,92.2611423324837,92.2539935898079,92.2510543655648,-893.01029995664,-893.01029995664,-893.01029995664
1936000000,92.2487266238656,92.2445180591073,92.2459876712288,-893.01029995664,-893.01029995664,-893.01029995664
1945000000,92.2625407736458,92.2583322088875,92.2495135824837,-893.01029995664,-893.01029995664,-893.01029995664
1954000000,92.2719441797127,92.2831698800912,92.2640611078133,-893.01029995664,-893.01029995664,-893.01029995664
1963000000,92.2357819806161,92.2504809628548,92.2227538357796,-893.01029995664,-893.01029995664,-893.01029995664
1972000000,92.2268118973031,92.2226033325448,92.207904350306,-893.01029995664,-893.01029995664,-893.01029995664
1981000000,92.2016732196297,92.2011391620125,92.1901156405892,-893.01029995664,-893.01029995664,-893.01029995664
1990000000,92.1530169333138,92.1576279486336,92.1429289663949,-893.01029995664,-893.01029995664,-893.01029995664
1999000000,92.0403710077157,92.1050453851571,92.0155840585579,-893.01029995664,-893.01029995664,-893.01029995664
2008000000,92.0640995556893,92.0407822186532,92.0407822186532,-893.01029995664,-893.01029995664,-893.01029995664
2017000000,92.0540203491463,92.0520166794076,92.0343784729256,-893.01029995664,-893.01029995664,-893.01029995664
2026000000,92.0416256213631,92.0374170566048,92.0168386722054,-893.01029995664,-893.01029995664,-893.01029995664
2035000000,91.9500616202035,91.9823988089242,91.9282148489632,-893.01029995664,-893.01029995664,-893.01029995664
2044000000,91.9466905588021,91.9366025918831,91.927783011805,-893.01029995664,-893.01029995664,-893.01029995664
2053000000,91.9389097073617,91.9361707547249,91.9273521283211,-893.01029995664,-893.01029995664,-893.01029995664
2062000000,91.9384778702035,91.9372094833626,91.9364742004647,-893.01029995664,-893.01029995664,-893.01029995664
2071000000,91.8923173495736,91.9099555560555,91.8734098025765,-893.01029995664,-893.01029995664,-893.01029995664
2080000000,91.8848302298226,91.8865010672249,91.8718030386605,-893.01029995664,-893.01029995664,-893.01029995664
2089000000,91.8744038858285,91.8731345453133,91.861375740992,-893.01029995664,-893.01029995664,-893.01029995664
2098000000,91.8620339535775,91.8519459866585,91.8468018673958,-893.01029995664,-893.01029995664,-893.01029995664
2107000000,91.8341353424325,91.843155194117,91.8269865997567,-893.01029995664,-893.01029995664,-893.01029995664
2116000000,91.8402256839242,91.838956343409,91.8301377170052,-893.01029995664,-893.01029995664,-893.01029995664
2125000000,91.8367621161141,91.8252045370736,91.8259388662972,-893.01029995664,-893.01029995664,-893.01029995664
2134000000,91.8185995660653,91.8173311792245,91.8158615671029,-893.01029995664,-893.01029995664,-893.01029995664
2143000000,91.7761841244759,91.7791243023934,91.7778559155526,-893.01029995664,-893.01029995664,-893.01029995664
2152000000,91.7493173889413,91.7713653854622,91.7509882263436,-893.01029995664,-893.01029995664,-893.01029995664
2161000000,91.761773506495,91.7494806445565,91.7480110324349,-893.01029995664,-893.01029995664,-893.01029995664
2170000000,91.7705551169076,91.7406240484871,91.7465034506478,-893.01029995664,-893.01029995664,-893.01029995664
2179000000,91.6933496362557,91.7109878427376,91.6920802957406,-893.01029995664,-893.01029995664,-893.01029995664
2188000000,91.6667079678597,91.6887559643807,91.6624994031014,-893.01029995664,-893.01029995664,-893.01029995664
2197000000,91.6243659591927,91.6319161987557,91.6407357788338,-893.01029995664,-893.01029995664,-893.01029995664
2206000000,91.6026023349251,91.5866349658455,91.5866349658455,-893.01029995664,-893.01029995664,-893.01029995664
2215000000,91.5661397284188,91.5602603262581,91.558990985743,-893.01029995664,-893.01029995664,-893.01029995664
2224000000,91.5767132928719,91.5649544885506,91.5578057458748,-893.01029995664,-893.01029995664,-893.01029995664
2233000000,91.5572709118905,91.5677613293709,91.5729054486336,-893.01029995664,-893.01029995664,-893.01029995664
2242000000,91.5511761566414,91.5452967544808,91.5499077698006,-893.01029995664,-893.01029995664,-893.01029995664
2251000000,91.52858092837,91.5359299426522,91.5229027514901,-893.01029995664,-893.01029995664,-893.01029995664
2260000000,91.5301498999276,91.5288815130868,91.5112433066048,-893.01029995664,-893.01029995664,-893.01029995664
2269000000,91.5117269967904,91.5045792077889,91.5016390298714,-893.01029995664,-893.01029995664,-893.01029995664
2278000000,91.5367782910409,91.5296295483651,91.5413893063607,-893.01029995664,-893.01029995664,-893.01029995664
2287000000,91.5588894073739,91.5605602447762,91.5282230560555,-893.01029995664,-893.01029995664,-893.01029995664
2296000000,91.5141212512459,91.5635635425057,91.5209371615853,-893.01029995664,-893.01029995664,-893.01029995664
2305000000,91.5237382803597,91.5266784582772,91.5342286978402,-893.01029995664,-893.01029995664,-893.01029995664
2314000000,91.5164523858895,91.4975448388924,91.5151839990487,-893.01029995664,-893.01029995664,-893.01029995664
2323000000,91.4738891247811,91.4726207379403,91.4344031933846,-893.01029995664,-893.01029995664,-893.01029995664
2332000000,91.3901690948739,91.4476947296395,91.4035987365975,-893.01029995664,-893.01029995664,-893.01029995664
2341000000,91.3939887378182,91.4123622271981,91.4044791552987,-893.01029995664,-893.01029995664,-893.01029995664
2350000000,91.3714183050789,91.3449614721932,91.3848479468026,-893.01029995664,-893.01029995664,-893.01029995664
2359000000,91.3630690637459,91.3544497552742,91.3338713708748,-893.01029995664,-893.01029995664,-893.01029995664
2368000000,91.2922694134774,91.3174578595223,91.2910010266366,-893.01029995664,-893.01029995664,-893.01029995664
2377000000,91.296186331202,91.2873667511239,91.2949179443612,-893.01029995664,-893.01029995664,-893.01029995664
2386000000,91.2722445147957,91.275385917994,91.2724466937508,-893.01029995664,-893.01029995664,-893.01029995664
2395000000,91.2718222143807,91.2646734717049,91.273493051783,-893.01029995664,-893.01029995664,-893.01029995664
2404000000,91.2552313196053,91.262780605494,91.2539610254158,-893.01029995664,-893.01029995664,-893.01029995664
2413000000,91.2386385174813,91.2518678875985,91.2381044598641,-893.01029995664,-893.01029995664,-893.01029995664
2422000000,91.2014692383065,91.2073495941414,91.2178381042733,-893.01029995664,-893.01029995664,-893.01029995664
2431000000,91.2403306903328,91.2184839190926,91.200846666285,-893.01029995664,-893.01029995664,-893.01029995664
2440000000,91.2542688177742,91.2471200750985,91.2133123205819,-893.01029995664,-893.01029995664,-893.01029995664
2449000000,91.1947129876961,91.22998940066,91.2257798822274,-893.01029995664,-893.01029995664,-893.01029995664
2458000000,91.1792512433114,91.1939511792244,91.2132592694344,-893.01029995664,-893.01029995664,-893.01029995664
2467000000,91.1637914062752,91.141944635035,91.1301858307137,-893.01029995664,-893.01029995664,-893.01029995664
2476000000,91.1258420215096,91.1194295154061,91.1069344745125,-893.01029995664,-893.01029995664,-893.01029995664
2485000000,91.086780652491,91.0889855475106,91.0965348333992,-893.01029995664,-893.01029995664,-893.01029995664
2494000000,91.0800545648446,91.0829956964364,91.090544982325,-893.01029995664,-893.01029995664,-893.01029995664
2503000000,91.0674633801522,91.0551705182137,91.0566410840096,-893.01029995664,-893.01029995664,-893.01029995664
2512000000,91.0392452881112,91.0320965454354,91.0320965454354,-893.01029995664,-893.01029995664,-893.01029995664
2521000000,91.0119598895516,91.0060814410653,91.0048111468758,-893.01029995664,-893.01029995664,-893.01029995664
2530000000,90.9729175940194,90.9729175940194,90.9775276556649,-893.01029995664,-893.01029995664,-893.01029995664
2539000000,90.9611465692391,90.9539978265633,90.9510586023201,-893.01029995664,-893.01029995664,-893.01029995664
2548000000,90.9210514172616,90.9298709973397,90.9094947918953,-893.01029995664,-893.01029995664,-893.01029995664
2557000000,90.921971890284,90.9307914703621,90.9221740692391,-893.01029995664,-893.01029995664,-893.01029995664
2566000000,90.9287250354256,90.9463622882332,90.9068782641854,-893.01029995664,-893.01029995664,-893.01029995664
2575000000,90.917839020411,90.8989314734139,90.8901118933358,-893.01029995664,-893.01029995664,-893.01029995664
2584000000,90.8790256067147,90.8733455224862,90.8586474939217,-893.01029995664,-893.01029995664,-893.01029995664
2593000000,90.8177340893807,90.8265536694588,90.8576224713387,-893.01029995664,-893.01029995664,-893.01029995664
2602000000,90.8157553924813,90.852502371241,90.8027262939705,-893.01029995664,-893.01029995664,-893.01029995664
2611000000,90.8078963397469,90.8014819262948,90.797808372828,-893.01029995664,-893.01029995664,-893.01029995664
2620000000,90.8235548956551,90.7987689001717,90.8046492560067,-893.01029995664,-893.01029995664,-893.01029995664
2629000000,90.7194205133309,90.7370577661385,90.7152109948983,-893.01029995664,-893.01029995664,-893.01029995664
2638000000,90.6927721692147,90.6986525250496,90.6679861737313,-893.01029995664,-893.01029995664,-893.01029995664
2647000000,90.6543650207772,90.6589769897713,90.6413378296151,-893.01029995664,-893.01029995664,-893.01029995664
2656000000,90.6497656268563,90.6411482257332,90.6558462542977,-893.01029995664,-893.01029995664,-893.01029995664
2665000000,90.6524065283455,90.6452577856698,90.6511381415047,-893.01029995664,-893.01029995664,-893.01029995664
2674000000,90.6374712121834,90.622773183619,90.618565572535,-893.01029995664,-893.01029995664,-893.01029995664
2683000000,90.600092124659,90.6177293774666,90.6164609906258,-893.01029995664,-893.01029995664,-893.01029995664
2692000000,90.6215051513924,90.6290563446297,90.5937799316659,-893.01029995664,-893.01029995664,-893.01029995664
2701000000,90.6091638293709,90.6020150866951,90.5961347308602,-893.01029995664,-893.01029995664,-893.01029995664
2710000000,90.5977819037117,90.6053330969491,90.590633161036,-893.01029995664,-893.01029995664,-893.01029995664
2719000000,90.6108922418465,90.6037434991707,90.5919846948494,-893.01029995664,-893.01029995664,-893.01029995664
2728000000,90.5946046155037,90.5962754529061,90.5962754529061,-893.01029995664,-893.01029995664,-893.01029995664
2737000000,90.5577386047616,90.5799878265633,90.5645554687752,-893.01029995664,-893.01029995664,-893.01029995664
2746000000,90.5317578326668,90.5229382525887,90.4952130328621,-893.01029995664,-893.01029995664,-893.01029995664
2755000000,90.4764153357186,90.4810253973641,90.4722077246346,-893.01029995664,-893.01029995664,-893.01029995664
2764000000,90.4592884759774,90.4504708032479,90.4580200891366,-893.01029995664,-893.01029995664,-893.01029995664
2773000000,90.4274635876717,90.422319468409,90.4173756207528,-893.01029995664,-893.01029995664,-893.01029995664
2782000000,90.4337742279305,90.4278957794442,90.4236862610116,-893.01029995664,-893.01029995664,-893.01029995664
2791000000,90.3958153064217,90.3974861438241,90.403366499659,-893.01029995664,-893.01029995664,-893.01029995664
2800000000,90.3779255072274,90.3566127936043,90.3457885901131,-893.01029995664,-893.01029995664,-893.01029995664
2809000000,90.3644454980721,90.3602359796395,90.345537951075,-893.01029995664,-893.01029995664,-893.01029995664
2818000000,90.337001789576,90.3634586224617,90.3496951947274,-893.01029995664,-893.01029995664,-893.01029995664
2827000000,90.37348096316,90.3499614471688,90.3494292969002,-893.01029995664,-893.01029995664,-893.01029995664
2836000000,90.3511317828621,90.3437827685799,90.333694801661,-893.01029995664,-893.01029995664,-893.01029995664
2845000000,90.3552432501473,90.3480945074715,90.3480945074715,-893.01029995664,-893.01029995664,-893.01029995664
2854000000,90.3374659845223,90.3391368219246,90.3332583734383,-893.01029995664,-893.01029995664,-893.01029995664
2863000000,90.3251208478035,90.3309992962899,90.3179721051278,-893.01029995664,-893.01029995664,-893.01029995664
2872000000,90.3255911865487,90.2949248352303,90.3037444153084,-893.01029995664,-893.01029995664,-893.01029995664
2881000000,90.2902205371346,90.3154108905282,90.30659131045,-893.01029995664,-893.01029995664,-893.01029995664
2890000000,90.3075957068123,90.2928976782479,90.2637018927254,-893.01029995664,-893.01029995664,-893.01029995664
2899000000,90.2858378045907,90.2917181604256,90.2669321649422,-893.01029995664,-893.01029995664,-893.01029995664
2908000000,90.2682226635994,90.2755735852303,90.2449072339119,-893.01029995664,-893.01029995664,-893.01029995664
2917000000,90.1844644867196,90.2170019470467,90.2199430786385,-893.01029995664,-893.01029995664,-893.01029995664
2926000000,90.1723634906258,90.1929399676766,90.1505148120369,-893.01029995664,-893.01029995664,-893.01029995664
2935000000,90.1745428137459,90.1627840094246,90.1556352667489,-893.01029995664,-893.01029995664,-893.01029995664
2944000000,90.161627379786,90.1645685113778,90.1375757135262,-893.01029995664,-893.01029995664,-893.01029995664
2953000000,90.1361005566659,90.1407106183114,90.1289518139901,-893.01029995664,-893.01029995664,-893.01029995664
2962000000,90.1347970611825,90.1254434234871,90.1136846191659,-893.01029995664,-893.01029995664,-893.01029995664
2971000000,90.1560803882088,90.1597539416756,90.1526071063485,-893.01029995664,-893.01029995664,-893.01029995664
2980000000,90.1545804358162,90.1560510016121,90.1371434546151,-893.01029995664,-893.01029995664,-893.01029995664
2989000000,90.1523461542,90.1628365716805,90.127558251368,-893.01029995664,-893.01029995664,-893.01029995664
2998000000,90.142760950953,90.1635415143075,90.1106259411873,-893.01029995664,-893.01029995664,-893.01029995664
3007000000,90.1053689819588,90.1230081421151,90.0791124206795,-893.01029995664,-893.01029995664,-893.01029995664
3016000000,90.1286708880867,90.1227924396004,90.0950653125252,-893.01029995664,-893.01029995664,-893.01029995664
3025000000,90.0932417151131,90.1059370276131,89.9920206305184,-893.01029995664,-893.01029995664,-893.01029995664
3034000000,90.074702114283,90.0896023218026,90.0381573144784,-893.01029995664,-893.01029995664,-893.01029995664
3043000000,90.0267664563241,90.0444037091317,90.007858909327,-893.01029995664,-893.01029995664,-893.01029995664
3052000000,90.046442492701,90.0435032684578,90.0363545257821,-893.01029995664,-893.01029995664,-893.01029995664
3061000000,89.9774134662117,90.0055430438485,89.9540961291756,-893.01029995664,-893.01029995664,-893.01029995664
3070000000,89.9662190649666,89.9502526495613,89.9502526495613,-893.01029995664,-893.01029995664,-893.01029995664
3079000000,89.9462050836434,89.9491462152352,89.9412631433358,-893.01029995664,-893.01029995664,-893.01029995664
3088000000,89.9614694226326,89.960735093409,89.9572599042,-893.01029995664,-893.01029995664,-893.01029995664
3097000000,89.9334884460701,89.9356933410897,89.9322200592293,-893.01029995664,-893.01029995664,-893.01029995664
3106000000,89.9210218432869,89.9226926806893,89.8991750720467,-893.01029995664,-893.01029995664,-893.01029995664
3115000000,89.8755695532479,89.8941433142342,89.8676864813485,-893.01029995664,-893.01029995664,-893.01029995664
3124000000,89.8681860345711,89.8623056787362,89.8580980676522,-893.01029995664,-893.01029995664,-893.01029995664
3133000000,89.8352440442147,89.8192757214608,89.8163364972176,-893.01029995664,-893.01029995664,-893.01029995664
3142000000,89.8338496002449,89.8426691803231,89.8164126190438,-893.01029995664,-893.01029995664,-893.01029995664
3151000000,89.8295788745369,89.8325200061287,89.8312516192879,-893.01029995664,-893.01029995664,-893.01029995664
3160000000,89.8106101202645,89.8370669531502,89.821100537745,-893.01029995664,-893.01029995664,-893.01029995664
3169000000,89.7975198144783,89.76685346316,89.7697945947518,-893.01029995664,-893.01029995664,-893.01029995664
3178000000,89.800273853785,89.790185886866,89.7490291180672,-893.01029995664,-893.01029995664,-893.01029995664
3187000000,89.7458265075936,89.7414167175545,89.7298581848397,-893.01029995664,-893.01029995664,-893.01029995664
